gameId,gameDateTimeEst,hometeamCity,hometeamName,hometeamId,awayteamCity,awayteamName,awayteamId,homeScore,awayScore,winner,gameType,attendance,arenaId,gameLabel,gameSubLabel,seriesGameNumber,home_gameId,home_teamId,home_team_rolling_assists,home_team_rolling_blocks,home_team_rolling_steals,home_team_rolling_fieldGoalsPercentage,home_team_rolling_threePointersPercentage,home_team_rolling_freeThrowsPercentage,home_team_rolling_reboundsTotal,home_team_rolling_turnovers,home_team_rolling_plusMinusPoints,home_team_rolling_pointsInThePaint,away_gameId,away_teamId,away_team_rolling_assists,away_team_rolling_blocks,away_team_rolling_steals,away_team_rolling_fieldGoalsPercentage,away_team_rolling_threePointersPercentage,away_team_rolling_freeThrowsPercentage,away_team_rolling_reboundsTotal,away_team_rolling_turnovers,away_team_rolling_plusMinusPoints,away_team_rolling_pointsInThePaint
22400059,2024-12-03 22:00:00+00:00,Sacramento,Kings,1610612758,Houston,Rockets,1610612745,120,111,1610612758,Regular Season,15019.0,609.0,Emirates NBA Cup,West Group A,0.0,22400059,1610612758,26.0,5.2,7.2,0.4835,0.36240000000000006,0.743,43.8,15.0,-2.0,46.8,22400059,1610612745,25.5,7.0,9.9,0.44329999999999997,0.34290000000000004,0.7778,51.3,12.6,11.9,53.4
22400058,2024-12-03 22:00:00+00:00,Denver,Nuggets,1610612743,Golden State,Warriors,1610612744,119,115,1610612743,Regular Season,19912.0,1000046.0,Emirates NBA Cup,West Group C,0.0,22400058,1610612743,31.0,4.5,7.8,0.5107,0.4023,0.7358,41.5,13.1,1.5,56.2,22400058,1610612744,30.1,5.1,8.4,0.441,0.3681,0.6718,49.5,14.0,1.3,47.0
22400060,2024-12-03 22:30:00+00:00,Los Angeles,Clippers,1610612746,Portland,Trail Blazers,1610612757,127,105,1610612746,Regular Season,15583.0,1000137.0,Emirates NBA Cup,West Group A,0.0,22400060,1610612746,24.4,4.0,11.0,0.4629,0.35520000000000007,0.8048,45.5,14.6,4.2,50.0,22400060,1610612757,23.8,6.9,9.3,0.4479,0.386,0.7722,43.4,17.3,-3.5,45.4
22401201,2024-12-10 19:00:00+00:00,Milwaukee,Bucks,1610612749,Orlando,Magic,1610612753,114,109,1610612749,Regular Season,17341.0,642.0,Emirates NBA Cup,East Quarterfinal,0.0,22401201,1610612749,24.9,5.5,6.5,0.49899999999999994,0.4403,0.7517,42.0,13.7,5.3,38.4,22401201,1610612753,23.8,7.5,10.7,0.4652,0.3216,0.7849999999999999,42.4,14.7,5.4,51.8
22401203,2024-12-10 21:30:00+00:00,Oklahoma City,Thunder,1610612760,Dallas,Mavericks,1610612742,118,104,1610612760,Regular Season,17724.0,1000052.0,Emirates NBA Cup,West Quarterfinal,0.0,22401203,1610612760,26.8,5.3,12.0,0.47459999999999997,0.3431,0.7955,44.1,10.9,10.6,51.2,22401203,1610612742,26.5,6.7,9.2,0.5006999999999999,0.4239,0.7722,48.5,15.3,13.0,52.4
22401202,2024-12-11 19:00:00+00:00,New York,Knicks,1610612752,Atlanta,Hawks,1610612737,100,108,1610612737,Regular Season,19812.0,30.0,Emirates NBA Cup,East Quarterfinal,0.0,22401202,1610612752,28.8,5.1,8.2,0.5035000000000001,0.4131,0.8267,41.4,12.6,8.2,49.0,22401202,1610612737,31.5,4.7,10.3,0.46019999999999994,0.3236,0.7990999999999999,49.7,15.1,-1.8,60.4
22401204,2024-12-11 21:30:00+00:00,Houston,Rockets,1610612745,Golden State,Warriors,1610612744,91,90,1610612745,Regular Season,18055.0,215.0,Emirates NBA Cup,West Quarterfinal,0.0,22401204,1610612745,21.9,6.1,9.1,0.42969999999999997,0.3316,0.79,48.8,12.9,5.0,47.4,22401204,1610612744,28.1,4.7,7.6,0.4285,0.3383999999999999,0.7198,48.6,13.3,-1.0,47.0
22401229,2024-12-14 16:30:00+00:00,Milwaukee,Bucks,1610612749,Atlanta,Hawks,1610612737,110,102,1610612749,Regular Season,17113.0,606.0,Emirates NBA Cup,East Semifinal,0.0,22401229,1610612749,25.5,5.3,6.6,0.5077,0.43760000000000004,0.7645,41.4,13.8,5.7,39.6,22401229,1610612737,31.5,4.9,9.9,0.46819999999999984,0.32589999999999997,0.8016,49.0,14.4,1.3,63.0
22401230,2024-12-14 20:30:00+00:00,Oklahoma City,Thunder,1610612760,Houston,Rockets,1610612745,111,96,1610612760,Regular Season,17937.0,606.0,Emirates NBA Cup,West Semifinal,0.0,22401230,1610612760,26.8,5.3,12.3,0.4707,0.3498,0.8051999999999999,46.4,11.6,12.2,49.6,22401230,1610612745,22.3,6.0,9.2,0.43550000000000005,0.3257,0.7954,47.1,13.3,5.2,47.6
62400001,2024-12-17 20:30:00+00:00,Oklahoma City,Thunder,1610612760,Milwaukee,Bucks,1610612749,81,97,1610612749,Regular Season,18519.0,606.0,Emirates NBA Cup,Championship,0.0,62400001,1610612760,26.3,5.3,11.9,0.4747,0.35629999999999995,0.807,46.0,11.5,14.3,50.0,62400001,1610612749,25.3,5.9,6.7,0.49799999999999994,0.43260000000000004,0.7635000000000001,41.6,13.9,4.9,38.4
52400101,2025-04-15 19:30:00+00:00,Orlando,Magic,1610612753,Atlanta,Hawks,1610612737,120,95,1610612753,Play-in Tournament,18846.0,1000125.0,SoFi Play-In Tournament,East,0.0,52400101,1610612753,23.88888888888889,5.333333333333333,8.88888888888889,0.4634444444444445,0.3531111111111111,0.7776666666666666,43.55555555555556,12.666666666666666,6.666666666666667,41.6,52400101,1610612737,30.6,3.9,9.2,0.5001999999999999,0.3809,0.7683000000000001,43.9,14.1,3.5,54.4
52400121,2025-04-15 22:00:00+00:00,Golden State,Warriors,1610612744,Memphis,Grizzlies,1610612763,121,116,1610612744,Play-in Tournament,18064.0,1000011.0,SoFi Play-In Tournament,West,0.0,52400121,1610612744,30.0,3.1,11.7,0.4640000000000001,0.38319999999999993,0.807,44.3,13.3,12.5,42.8,52400121,1610612763,25.3,4.1,8.2,0.4673999999999999,0.3708,0.7861999999999999,45.7,13.9,-0.8,50.2
52400111,2025-04-16 19:30:00+00:00,Chicago,Bulls,1610612741,Miami,Heat,1610612748,90,109,1610612748,Play-in Tournament,21380.0,66.0,SoFi Play-In Tournament,East,0.0,52400111,1610612741,30.0,4.4,7.0,0.4875,0.3765,0.8225999999999999,50.2,15.4,4.7,56.4,52400111,1610612748,28.2,3.8,9.6,0.49079999999999996,0.40730000000000005,0.7868999999999999,47.1,10.7,12.4,54.6
52400131,2025-04-16 22:00:00+00:00,Sacramento,Kings,1610612758,Dallas,Mavericks,1610612742,106,120,1610612742,Play-in Tournament,17939.0,609.0,SoFi Play-In Tournament,West,0.0,52400131,1610612758,23.8,3.4,6.3,0.493,0.37740000000000007,0.8236000000000001,43.9,11.8,2.6,47.8,52400131,1610612742,24.5,5.0,7.1,0.48630000000000007,0.3328999999999999,0.7260000000000001,41.7,14.3,-8.9,53.6
52400201,2025-04-18 19:00:00+00:00,Atlanta,Hawks,1610612737,Miami,Heat,1610612748,114,123,1610612748,Play-in Tournament,17690.0,650.0,SoFi Play-In Tournament,East,0.0,52400201,1610612737,30.1,4.2,8.7,0.48649999999999993,0.35600000000000004,0.775,44.5,13.3,2.0,55.4,52400201,1610612748,28.6,4.4,9.6,0.48650000000000004,0.3899,0.7705,47.9,10.9,13.3,56.0
52400211,2025-04-18 21:30:00+00:00,Memphis,Grizzlies,1610612763,Dallas,Mavericks,1610612742,120,106,1610612763,Play-in Tournament,17794.0,242.0,SoFi Play-In Tournament,West,0.0,52400211,1610612763,24.7,3.8,7.7,0.4744,0.3789,0.7775,47.1,14.0,0.8,52.4,52400211,1610612742,25.5,5.5,7.1,0.4819,0.35129999999999995,0.7343,42.5,13.6,-6.0,51.2
42400131,2025-04-19 13:00:00+00:00,Indiana,Pacers,1610612754,Milwaukee,Bucks,1610612749,117,98,1610612754,Playoffs,17274.0,1000063.0,East First Round,Game 1,1.0,42400131,1610612754,30.4,7.6,8.1,0.47960000000000014,0.3623,0.7917,46.3,10.0,8.3,50.8,42400131,1610612749,28.2,4.7,6.3,0.5365,0.4296000000000001,0.7483000000000001,39.1,12.8,3.4,50.6
42400171,2025-04-19 15:30:00+00:00,Denver,Nuggets,1610612743,Los Angeles,Clippers,1610612746,112,110,1610612743,Playoffs,19973.0,1000046.0,West First Round,Game 1,1.0,42400171,1610612743,31.6,6.1,7.0,0.5113000000000001,0.33449999999999996,0.7483,47.5,13.3,4.0,61.4,42400171,1610612746,26.3,3.2,9.3,0.5176000000000001,0.42090000000000005,0.8126,43.4,12.3,13.4,54.6
42400121,2025-04-19 18:00:00+00:00,New York,Knicks,1610612752,Detroit,Pistons,1610612765,123,112,1610612752,Playoffs,19812.0,30.0,East First Round,Game 1,1.0,42400121,1610612752,27.1,4.2,9.3,0.47459999999999997,0.3787,0.7946999999999999,41.1,12.4,4.2,48.4,42400121,1610612765,26.6,5.5,6.5,0.4667,0.3691,0.7421,42.1,11.4,-0.6,51.6
42400161,2025-04-19 20:30:00+00:00,Los Angeles,Lakers,1610612747,Minnesota,Timberwolves,1610612750,95,117,1610612750,Playoffs,18997.0,1000069.0,West First Round,Game 1,1.0,42400161,1610612747,24.8,4.1,8.0,0.48410000000000003,0.4024,0.7997,41.3,12.9,4.9,43.2,42400161,1610612750,26.9,5.5,6.0,0.49860000000000004,0.3582000000000001,0.7487999999999999,47.6,13.7,8.5,55.4
42400141,2025-04-20 13:00:00+00:00,Oklahoma City,Thunder,1610612760,Memphis,Grizzlies,1610612763,131,80,1610612760,Playoffs,18203.0,1000052.0,West First Round,Game 1,1.0,42400141,1610612760,26.9,4.9,9.7,0.48860000000000003,0.3914,0.7955,43.8,10.3,12.3,53.6,42400141,1610612763,24.4,3.8,7.8,0.46880000000000005,0.377,0.792,48.0,13.8,2.9,52.0
42400111,2025-04-20 15:30:00+00:00,Boston,Celtics,1610612738,Orlando,Magic,1610612753,103,86,1610612738,Playoffs,19156.0,17.0,East First Round,Game 1,1.0,42400111,1610612738,28.3,5.2,5.8,0.46010000000000006,0.352,0.8053000000000001,49.2,11.7,11.2,40.4,42400111,1610612753,24.666666666666668,5.888888888888889,9.0,0.46655555555555556,0.35,0.7705555555555557,44.0,12.666666666666666,8.666666666666666,42.6
42400101,2025-04-20 19:00:00+00:00,Cleveland,Cavaliers,1610612739,Miami,Heat,1610612748,121,100,1610612739,Playoffs,19432.0,1000144.0,East First Round,Game 1,1.0,42400101,1610612739,27.0,4.2,8.4,0.47859999999999997,0.3694,0.7081,47.8,14.0,3.3,52.4,42400101,1610612748,28.6,4.8,8.8,0.4892,0.3815,0.7546999999999999,48.6,11.4,11.9,56.0
42400151,2025-04-20 21:30:00+00:00,Houston,Rockets,1610612745,Golden State,Warriors,1610612744,85,95,1610612744,Playoffs,18055.0,215.0,West First Round,Game 1,1.0,42400151,1610612745,26.4,4.7,8.1,0.4828,0.39089999999999997,0.7176,47.6,12.5,5.0,56.0,42400151,1610612744,30.0,3.3,12.0,0.4686,0.39449999999999996,0.8135,43.2,13.3,11.4,42.4
42400122,2025-04-21 19:30:00+00:00,New York,Knicks,1610612752,Detroit,Pistons,1610612765,94,100,1610612765,Playoffs,19812.0,30.0,East First Round,Game 2,2.0,42400122,1610612752,26.9,5.0,9.3,0.4789,0.3808,0.7953999999999999,40.3,12.5,4.4,50.2,42400122,1610612765,25.6,5.9,6.5,0.4579999999999999,0.3676,0.7411,41.4,12.3,-4.3,50.6
42400172,2025-04-21 22:00:00+00:00,Denver,Nuggets,1610612743,Los Angeles,Clippers,1610612746,102,105,1610612746,Playoffs,19989.0,1000046.0,West First Round,Game 2,2.0,42400172,1610612743,30.6,5.3,7.6,0.5075000000000001,0.33719999999999994,0.7594000000000001,46.8,13.2,5.2,61.2,42400172,1610612746,25.9,3.4,8.9,0.5126000000000001,0.40590000000000004,0.7983,43.0,13.1,10.0,55.8
42400132,2025-04-22 19:00:00+00:00,Indiana,Pacers,1610612754,Milwaukee,Bucks,1610612749,123,115,1610612754,Playoffs,17274.0,1000063.0,East First Round,Game 2,2.0,42400132,1610612754,28.4,8.0,7.9,0.46740000000000004,0.3431,0.7791,45.6,9.3,4.9,48.4,42400132,1610612749,26.7,4.4,6.3,0.5265000000000001,0.4107,0.747,39.3,12.7,2.5,49.0
42400142,2025-04-22 19:30:00+00:00,Oklahoma City,Thunder,1610612760,Memphis,Grizzlies,1610612763,118,99,1610612760,Playoffs,18203.0,1000052.0,West First Round,Game 2,2.0,42400142,1610612760,27.7,5.3,10.0,0.4902,0.38489999999999996,0.8031,44.7,10.6,15.3,54.8,42400142,1610612763,24.1,3.9,7.6,0.45859999999999995,0.36960000000000004,0.8128,47.8,15.0,-0.8,51.2
42400162,2025-04-22 22:00:00+00:00,Los Angeles,Lakers,1610612747,Minnesota,Timberwolves,1610612750,94,85,1610612747,Playoffs,18997.0,1000069.0,West First Round,Game 2,2.0,42400162,1610612747,23.3,3.8,7.7,0.4744,0.40969999999999995,0.8039,41.1,13.1,2.9,40.4,42400162,1610612750,27.2,5.6,6.3,0.5014000000000001,0.38250000000000006,0.7687999999999999,47.5,13.0,12.3,53.2
42400112,2025-04-23 19:00:00+00:00,Boston,Celtics,1610612738,Orlando,Magic,1610612753,109,100,1610612738,Playoffs,19156.0,17.0,East First Round,Game 2,2.0,42400112,1610612738,27.2,5.0,6.3,0.4546,0.3529,0.7866000000000002,48.6,11.6,9.9,39.2,42400112,1610612753,25.0,5.888888888888889,9.0,0.46599999999999997,0.3725555555555556,0.7633333333333333,43.666666666666664,12.555555555555555,7.777777777777778,40.6
42400102,2025-04-23 19:30:00+00:00,Cleveland,Cavaliers,1610612739,Miami,Heat,1610612748,121,112,1610612739,Playoffs,19432.0,1000144.0,East First Round,Game 2,2.0,42400102,1610612739,25.8,4.1,8.5,0.48319999999999996,0.3759,0.7061,46.4,13.4,4.6,51.6,42400102,1610612748,28.0,5.0,8.1,0.4875,0.3953,0.7588999999999999,46.1,11.1,7.2,53.6
42400152,2025-04-23 21:30:00+00:00,Houston,Rockets,1610612745,Golden State,Warriors,1610612744,109,94,1610612745,Playoffs,18055.0,215.0,West First Round,Game 2,2.0,42400152,1610612745,26.6,4.8,8.2,0.4767,0.3834,0.6829,47.7,12.8,3.3,56.0,42400152,1610612744,27.8,3.1,11.7,0.45830000000000004,0.3843,0.8131999999999999,42.4,13.2,8.2,39.4
42400123,2025-04-24 19:00:00+00:00,Detroit,Pistons,1610612765,New York,Knicks,1610612752,116,118,1610612752,Playoffs,20062.0,624.0,East First Round,Game 3,3.0,42400123,1610612765,24.2,5.8,6.4,0.4548,0.3457,0.7378,41.9,12.5,-4.8,49.6,42400123,1610612752,25.7,4.1,9.1,0.46729999999999994,0.3694,0.8027,39.3,12.6,2.1,48.0
42400143,2025-04-24 21:30:00+00:00,Memphis,Grizzlies,1610612763,Oklahoma City,Thunder,1610612760,108,114,1610612760,Playoffs,16849.0,242.0,West First Round,Game 3,3.0,42400143,1610612763,23.6,3.8,7.2,0.4537,0.36100000000000004,0.805,47.7,14.8,-1.8,51.4,42400143,1610612760,27.2,5.7,9.9,0.4824,0.371,0.8018000000000001,45.5,10.4,15.1,54.4
42400173,2025-04-24 22:00:00+00:00,Los Angeles,Clippers,1610612746,Denver,Nuggets,1610612743,117,83,1610612746,Playoffs,17927.0,1000137.0,West First Round,Game 3,3.0,42400173,1610612746,25.8,3.5,9.6,0.5124000000000001,0.4051000000000001,0.8089000000000001,41.8,13.0,10.8,56.2,42400173,1610612743,29.3,5.0,7.8,0.49990000000000007,0.3378,0.7639,47.2,14.3,3.9,58.6
42400113,2025-04-25 19:00:00+00:00,Orlando,Magic,1610612753,Boston,Celtics,1610612738,95,93,1610612753,Playoffs,18967.0,1000125.0,East First Round,Game 3,3.0,42400113,1610612753,23.555555555555557,6.111111111111111,8.555555555555555,0.464,0.34800000000000003,0.7633333333333333,42.0,12.0,3.4444444444444446,41.8,42400113,1610612738,25.7,5.0,6.7,0.4517000000000001,0.352,0.7846000000000001,47.8,11.7,9.8,39.2
42400133,2025-04-25 20:00:00+00:00,Milwaukee,Bucks,1610612749,Indiana,Pacers,1610612754,117,101,1610612749,Playoffs,17942.0,642.0,East First Round,Game 3,3.0,42400133,1610612749,26.9,4.7,6.4,0.5224,0.41130000000000005,0.7522,40.4,12.6,2.6,49.8,42400133,1610612754,28.7,7.7,8.1,0.4715,0.3542,0.806,45.1,9.0,7.8,49.0
42400163,2025-04-25 21:30:00+00:00,Minnesota,Timberwolves,1610612750,Los Angeles,Lakers,1610612747,116,104,1610612750,Playoffs,19312.0,61.0,West First Round,Game 3,3.0,42400163,1610612750,25.5,5.4,5.7,0.48660000000000003,0.3538,0.7642,46.6,13.0,9.9,52.4,42400163,1610612747,22.6,4.1,7.4,0.46909999999999996,0.3862,0.8112999999999999,41.0,13.0,3.1,41.2
42400103,2025-04-26 13:00:00+00:00,Miami,Heat,1610612748,Cleveland,Cavaliers,1610612739,87,124,1610612739,Playoffs,19600.0,1000100.0,East First Round,Game 3,3.0,42400103,1610612748,27.9,5.1,7.5,0.48760000000000003,0.3842,0.7449999999999999,46.5,12.0,4.2,53.6,42400103,1610612739,26.6,3.9,8.6,0.48439999999999994,0.38730000000000003,0.7211000000000001,45.7,12.8,6.6,50.0
42400144,2025-04-26 15:30:00+00:00,Memphis,Grizzlies,1610612763,Oklahoma City,Thunder,1610612760,115,117,1610612760,Playoffs,16667.0,242.0,West First Round,Game 4,4.0,42400144,1610612763,23.5,4.1,7.3,0.45,0.35219999999999996,0.8072000000000001,46.9,14.6,-2.6,50.8,42400144,1610612760,25.7,5.5,9.8,0.4746,0.3517,0.7932,45.4,10.1,12.9,53.0
42400174,2025-04-26 18:00:00+00:00,Los Angeles,Clippers,1610612746,Denver,Nuggets,1610612743,99,101,1610612743,Playoffs,17927.0,1000137.0,West First Round,Game 4,4.0,42400174,1610612746,26.6,3.8,8.8,0.5166999999999999,0.4255000000000001,0.7926,41.9,12.4,13.3,55.4,42400174,1610612743,27.5,4.0,7.0,0.4824,0.3268,0.7553,46.5,14.1,-3.1,56.0
42400153,2025-04-26 20:30:00+00:00,Golden State,Warriors,1610612744,Houston,Rockets,1610612745,104,93,1610612744,Playoffs,18064.0,1000011.0,West First Round,Game 3,3.0,42400153,1610612744,27.1,3.4,11.3,0.4572,0.38449999999999995,0.7743,40.8,13.6,5.8,38.6,42400153,1610612745,26.1,4.7,8.4,0.47589999999999993,0.38849999999999996,0.6839999999999999,47.3,12.9,3.7,54.4
42400124,2025-04-27 13:00:00+00:00,Detroit,Pistons,1610612765,New York,Knicks,1610612752,93,94,1610612752,Playoffs,20062.0,624.0,East First Round,Game 4,4.0,42400124,1610612765,24.2,5.9,6.7,0.4643,0.35730000000000006,0.7443000000000001,41.8,13.2,-3.1,48.8,42400124,1610612752,25.6,4.4,9.2,0.47140000000000004,0.3682,0.8115999999999998,38.9,11.7,0.9,48.2
42400164,2025-04-27 15:30:00+00:00,Minnesota,Timberwolves,1610612750,Los Angeles,Lakers,1610612747,116,113,1610612750,Playoffs,19289.0,61.0,West First Round,Game 4,4.0,42400164,1610612750,25.5,5.0,6.4,0.4877000000000001,0.35120000000000007,0.7614,44.5,12.9,9.2,52.6,42400164,1610612747,22.5,4.2,6.8,0.4772,0.39390000000000003,0.7863,40.3,13.5,1.3,40.2
42400114,2025-04-27 19:00:00+00:00,Orlando,Magic,1610612753,Boston,Celtics,1610612738,98,107,1610612738,Playoffs,19073.0,1000125.0,East First Round,Game 4,4.0,42400114,1610612753,23.333333333333332,6.111111111111111,8.444444444444445,0.4656666666666667,0.3458888888888889,0.7435555555555555,43.111111111111114,11.88888888888889,4.666666666666667,42.0,42400114,1610612738,24.2,5.2,7.2,0.45570000000000005,0.3514,0.7717,46.3,12.4,8.2,40.4
42400134,2025-04-27 21:30:00+00:00,Milwaukee,Bucks,1610612749,Indiana,Pacers,1610612754,103,129,1610612754,Playoffs,17855.0,642.0,East First Round,Game 4,4.0,42400134,1610612749,27.6,4.9,6.7,0.522,0.4136000000000001,0.7549,41.6,12.5,6.3,49.2,42400134,1610612754,29.1,7.6,8.3,0.4681,0.3518,0.7829,45.1,9.2,6.0,47.4
42400104,2025-04-28 19:30:00+00:00,Miami,Heat,1610612748,Cleveland,Cavaliers,1610612739,83,138,1610612739,Playoffs,19600.0,1000100.0,East First Round,Game 4,4.0,42400104,1610612748,27.3,4.6,7.0,0.48860000000000003,0.38889999999999997,0.7308,44.7,12.5,0.7,52.4,42400104,1610612739,26.5,3.7,8.2,0.48739999999999994,0.3915,0.7278,45.8,12.7,9.8,49.8
42400154,2025-04-28 22:00:00+00:00,Golden State,Warriors,1610612744,Houston,Rockets,1610612745,109,106,1610612744,Playoffs,18064.0,1000011.0,West First Round,Game 4,4.0,42400154,1610612744,26.7,3.8,11.7,0.45289999999999997,0.37039999999999995,0.7704000000000001,40.7,13.3,6.2,39.4,42400154,1610612745,24.3,4.9,7.5,0.45830000000000004,0.36970000000000003,0.6702999999999999,47.9,13.4,-1.3,51.6
42400135,2025-04-29 18:00:00+00:00,Indiana,Pacers,1610612754,Milwaukee,Bucks,1610612749,119,118,1610612754,Playoffs,17274.0,1000063.0,East First Round,Game 5,5.0,42400135,1610612754,29.8,7.7,7.6,0.4788,0.35710000000000003,0.7975000000000001,45.4,9.7,7.2,48.0,42400135,1610612749,26.9,4.5,6.7,0.49470000000000003,0.3955000000000001,0.744,42.0,11.4,2.7,47.2
42400125,2025-04-29 19:30:00+00:00,New York,Knicks,1610612752,Detroit,Pistons,1610612765,103,106,1610612765,Playoffs,19812.0,30.0,East First Round,Game 5,5.0,42400125,1610612752,25.1,4.5,9.6,0.46440000000000003,0.3831,0.7902999999999999,38.8,11.3,2.9,46.2,42400125,1610612765,24.0,6.1,6.8,0.4668,0.3511,0.7426999999999999,42.9,13.1,-1.6,49.0
42400115,2025-04-29 20:30:00+00:00,Boston,Celtics,1610612738,Orlando,Magic,1610612753,120,89,1610612738,Playoffs,19156.0,17.0,East First Round,Game 5,5.0,42400115,1610612738,23.5,5.3,7.6,0.45450000000000007,0.3524999999999999,0.7842,46.6,12.1,11.2,39.2,42400115,1610612753,23.3,5.9,8.1,0.46230000000000004,0.33799999999999997,0.7392,42.6,11.7,3.3,46.6
42400175,2025-04-29 22:00:00+00:00,Denver,Nuggets,1610612743,Los Angeles,Clippers,1610612746,131,115,1610612743,Playoffs,20005.0,1000046.0,West First Round,Game 5,5.0,42400175,1610612743,27.0,3.7,7.0,0.4737,0.32599999999999996,0.7491000000000001,46.7,13.7,-2.8,54.8,42400175,1610612746,26.4,3.9,8.6,0.5084000000000001,0.4182,0.7806,43.2,12.3,11.5,56.4
42400155,2025-04-30 19:30:00+00:00,Houston,Rockets,1610612745,Golden State,Warriors,1610612744,131,116,1610612745,Playoffs,18055.0,215.0,West First Round,Game 5,5.0,42400155,1610612745,23.5,5.0,7.4,0.46609999999999996,0.3862,0.6492,46.9,13.2,-1.0,51.2,42400155,1610612744,26.9,3.8,11.0,0.44589999999999996,0.36529999999999996,0.7724,40.5,12.8,5.1,38.2
42400165,2025-04-30 22:00:00+00:00,Los Angeles,Lakers,1610612747,Minnesota,Timberwolves,1610612750,96,103,1610612750,Playoffs,18997.0,1000069.0,West First Round,Game 5,5.0,42400165,1610612747,22.5,4.6,6.9,0.4769,0.396,0.7873,40.5,13.7,1.7,39.8,42400165,1610612750,23.9,5.0,6.7,0.48310000000000003,0.3521,0.7722,44.2,12.4,9.4,51.4
42400126,2025-05-01 19:30:00+00:00,Detroit,Pistons,1610612765,New York,Knicks,1610612752,113,116,1610612752,Playoffs,20062.0,624.0,East First Round,Game 6,6.0,42400126,1610612765,23.4,6.3,6.6,0.4631,0.34340000000000004,0.7297,42.7,13.1,-2.5,48.4,42400126,1610612752,23.8,5.0,9.3,0.45409999999999995,0.36740000000000006,0.7653999999999999,39.9,11.3,1.0,46.0
42400176,2025-05-01 22:00:00+00:00,Los Angeles,Clippers,1610612746,Denver,Nuggets,1610612743,111,105,1610612746,Playoffs,17927.0,1000137.0,West First Round,Game 6,6.0,42400176,1610612746,27.0,4.3,8.1,0.5114,0.40940000000000004,0.7699,42.2,12.0,7.6,57.2,42400176,1610612743,27.5,4.0,7.0,0.4899000000000001,0.348,0.7594,44.7,13.4,-0.5,54.6
42400156,2025-05-02 21:00:00+00:00,Golden State,Warriors,1610612744,Houston,Rockets,1610612745,107,115,1610612745,Playoffs,18064.0,1000011.0,West First Round,Game 6,6.0,42400156,1610612744,26.6,4.1,10.8,0.446,0.36219999999999997,0.7861,40.8,12.2,4.6,39.6,42400156,1610612745,22.8,5.1,7.9,0.46740000000000004,0.38730000000000003,0.6702,44.5,13.4,-3.3,50.0
42400177,2025-05-03 19:30:00+00:00,Denver,Nuggets,1610612743,Los Angeles,Clippers,1610612746,120,101,1610612743,Playoffs,19995.0,1000046.0,West First Round,Game 7,7.0,42400177,1610612743,27.1,4.3,6.8,0.48819999999999997,0.35,0.7337999999999999,44.8,12.1,0.3,55.0,42400177,1610612746,26.2,4.9,7.9,0.5051,0.40090000000000003,0.7766,41.2,12.1,5.1,54.2
42400201,2025-05-04 18:00:00+00:00,Cleveland,Cavaliers,1610612739,Indiana,Pacers,1610612754,112,121,1610612754,Playoffs,19432.0,1000144.0,East Conf. Semifinals,Game 1,1.0,42400201,1610612739,26.8,3.8,8.9,0.48889999999999995,0.40590000000000004,0.7301,46.5,12.5,13.4,48.0,42400201,1610612754,28.4,6.4,7.8,0.46770000000000006,0.356,0.8041,44.8,10.2,4.5,46.8
42400157,2025-05-04 20:30:00+00:00,Houston,Rockets,1610612745,Golden State,Warriors,1610612744,89,103,1610612744,Playoffs,18055.0,215.0,West First Round,Game 7,7.0,42400157,1610612745,22.7,5.1,8.1,0.46340000000000003,0.38249999999999995,0.6573,44.3,13.2,-3.9,49.2,42400157,1610612744,26.1,4.4,10.0,0.4387,0.35529999999999995,0.7855000000000001,39.3,12.3,0.0,37.8
42400211,2025-05-05 19:00:00+00:00,Boston,Celtics,1610612738,New York,Knicks,1610612752,105,108,1610612752,Playoffs,19156.0,17.0,East Conf. Semifinals,Game 1,1.0,42400211,1610612738,23.7,5.2,8.0,0.45940000000000003,0.37079999999999996,0.7853000000000001,45.5,12.5,12.3,38.8,42400211,1610612752,22.8,5.1,9.3,0.44769999999999993,0.3578,0.7620999999999999,40.1,11.5,-0.1,45.8
42400221,2025-05-05 21:30:00+00:00,Oklahoma City,Thunder,1610612760,Denver,Nuggets,1610612743,119,121,1610612743,Playoffs,18203.0,1000052.0,West Conf. Semifinals,Game 1,1.0,42400221,1610612760,25.4,5.1,9.9,0.47440000000000004,0.3454,0.7926,44.1,9.9,11.5,52.6,42400221,1610612743,26.2,4.0,7.7,0.4866,0.3621,0.7384999999999999,44.7,12.0,2.7,54.0
42400202,2025-05-06 19:00:00+00:00,Cleveland,Cavaliers,1610612739,Indiana,Pacers,1610612754,119,120,1610612754,Playoffs,19432.0,1000144.0,East Conf. Semifinals,Game 2,2.0,42400202,1610612739,26.2,3.5,9.1,0.4876999999999999,0.3865,0.7308999999999999,46.4,11.7,12.4,51.2,42400202,1610612754,28.0,6.6,7.4,0.4728,0.3747,0.8117000000000001,45.0,11.2,4.9,45.2
42400231,2025-05-06 21:30:00+00:00,Minnesota,Timberwolves,1610612750,Golden State,Warriors,1610612744,88,99,1610612744,Playoffs,19223.0,61.0,West Conf. Semifinals,Game 1,1.0,42400231,1610612750,23.7,4.5,6.9,0.47350000000000003,0.336,0.7782,45.1,11.8,8.6,52.4,42400231,1610612744,25.6,5.0,9.8,0.4444,0.36389999999999995,0.7812,38.6,12.0,1.7,37.8
